season,roundNumber,homeTeam.teamName,awayTeam.teamName,homeTeamScore.totalScore,awayTeamScore.totalScore,date,venue.name,venueWidth,venueLength,homeTeamDirectionQtr1,displayOrder,chain_number,initialState,finalState,period,periodSeconds,playerName.givenName,playerName.surname,team.teamName,description,disposal,shotAtGoal,behindInfo,x,y
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,141,18,possGain,goal,1,432,Rhys,Stanley,Geelong Cats,Kick Into F50,NA,NA,NA,9,22
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,142,18,possGain,goal,1,433,Esava,Ratugolea,Geelong Cats,Kick Inside 50 Result,NA,NA,NA,44,13
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,143,18,possGain,goal,1,437,Jeremy,Cameron,Geelong Cats,Loose Ball Get Crumb,NA,NA,NA,48,13
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,144,18,possGain,goal,1,438,Jeremy,Cameron,Geelong Cats,Kick,effective,TRUE,NA,51,8
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,145,18,possGain,goal,1,440,Jeremy,Cameron,Geelong Cats,Goal,NA,NA,NA,51,9
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,146,19,centreBounce,ballUpCall,1,497,NA,NA,NA,Centre Bounce,NA,NA,NA,0,0
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,147,19,centreBounce,ballUpCall,1,508,NA,NA,NA,Ball Up Call,NA,NA,NA,6,23
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,148,20,ballUp,goal,1,520,Alex,Neal-Bullen,Melbourne,Hard Ball Get,NA,NA,NA,1,-21
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,149,20,ballUp,goal,1,520,Alex,Neal-Bullen,Melbourne,Handball,effective,NA,NA,2,-22
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,150,20,ballUp,goal,1,522,Christian,Petracca,Melbourne,Handball Received,NA,NA,NA,5,-23
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,151,20,ballUp,goal,1,523,Christian,Petracca,Melbourne,Kick,effective,NA,NA,20,-21
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,152,20,ballUp,goal,1,523,Christian,Petracca,Melbourne,Kick Into F50,NA,NA,NA,20,-21
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,153,20,ballUp,goal,1,523,Ben,Brown,Melbourne,Kick Inside 50 Result,NA,NA,NA,71,-7
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,154,20,ballUp,goal,1,523,Ben,Brown,Melbourne,Contest Target,NA,NA,NA,71,-7
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,155,20,ballUp,goal,1,526,Ben,Brown,Melbourne,Contested Mark,NA,NA,NA,71,-7
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,156,20,ballUp,goal,1,564,Ben,Brown,Melbourne,Kick,effective,TRUE,NA,68,-10
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,157,20,ballUp,goal,1,568,Ben,Brown,Melbourne,Goal,NA,NA,NA,68,-10
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,158,21,centreBounce,turnover,1,622,NA,NA,NA,Centre Bounce,NA,NA,NA,0,0
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,159,21,centreBounce,turnover,1,627,Luke,Jackson,Melbourne,Loose Ball Get,NA,NA,NA,3,-21
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,160,21,centreBounce,turnover,1,628,Luke,Jackson,Melbourne,Handball,effective,NA,NA,5,-24
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,161,21,centreBounce,turnover,1,630,Ed,Langdon,Melbourne,Handball Received,NA,NA,NA,8,-34
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,162,21,centreBounce,turnover,1,631,Ed,Langdon,Melbourne,Kick,effective,NA,NA,14,-39
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,163,21,centreBounce,turnover,1,631,Ed,Langdon,Melbourne,Kick Into F50,NA,NA,NA,14,-39
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,164,21,centreBounce,turnover,1,632,Max,Gawn,Melbourne,Kick Inside 50 Result,NA,NA,NA,60,-24
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,165,21,centreBounce,turnover,1,632,Max,Gawn,Melbourne,Contest Target,NA,NA,NA,60,-24
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,166,21,centreBounce,turnover,1,636,Mark,Blicavs,Geelong Cats,Loose Ball Get Crumb,NA,NA,NA,68,-24
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,167,22,possGain,ballUpCall,1,636,Mark,Blicavs,Geelong Cats,Loose Ball Get Crumb,NA,NA,NA,-68,24
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,168,22,possGain,ballUpCall,1,638,Mark,Blicavs,Geelong Cats,Kick,ineffective,NA,NA,-69,26
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,169,22,possGain,ballUpCall,1,640,Max,Holmes,Geelong Cats,Contest Target,NA,NA,NA,-49,48
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,170,22,possGain,ballUpCall,1,645,NA,NA,NA,Ball Up Call,NA,NA,NA,-51,45
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,171,23,ballUp,ballUpCall,1,658,NA,NA,NA,Ball Up Call,NA,NA,NA,52,-42
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,172,24,ballUp,ballUpCall,1,666,Ed,Langdon,Melbourne,Loose Ball Get,NA,NA,NA,49,-46
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,173,24,ballUp,ballUpCall,1,666,Ed,Langdon,Melbourne,Handball,ineffective,NA,NA,50,-47
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,174,24,ballUp,ballUpCall,1,671,NA,NA,NA,Ball Up Call,NA,NA,NA,52,-46
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,175,25,ballUp,ballUpCall,1,683,Ed,Langdon,Melbourne,Gather From Hitout,NA,NA,NA,49,-48
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,176,25,ballUp,ballUpCall,1,684,Ed,Langdon,Melbourne,Handball,ineffective,NA,NA,51,-46
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,177,25,ballUp,ballUpCall,1,693,NA,NA,NA,Ball Up Call,NA,NA,NA,58,-38
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,178,26,ballUp,turnover,1,706,Sam,Menegola,Geelong Cats,Loose Ball Get,NA,NA,NA,-58,34
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,179,26,ballUp,turnover,1,707,Sam,Menegola,Geelong Cats,Kick,clanger,NA,NA,-55,31
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,180,27,possGain,outOfBounds,1,714,Jake,Lever,Melbourne,Free For: Off The Ball,NA,NA,NA,18,-62
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,181,27,possGain,outOfBounds,1,718,Jake,Lever,Melbourne,Kick,effective,NA,NA,17,-55
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,182,27,possGain,outOfBounds,1,718,Jake,Lever,Melbourne,Kick Into F50,NA,NA,NA,17,-55
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,183,27,possGain,outOfBounds,1,719,Max,Gawn,Melbourne,Kick Inside 50 Result,NA,NA,NA,62,-25
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,184,27,possGain,outOfBounds,1,723,NA,NA,NA,Out of Bounds,NA,NA,NA,80,-19
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,185,28,throwIn,ballUpCall,1,748,NA,NA,NA,Ball Up Call,NA,NA,NA,63,0
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,186,29,ballUp,turnover,1,760,James,Harmes,Melbourne,Hard Ball Get,NA,NA,NA,-59,7
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,187,29,ballUp,turnover,1,761,James,Harmes,Melbourne,Handball,clanger,NA,NA,-61,8
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,188,29,ballUp,turnover,1,763,Lachie,Henderson,Geelong Cats,Loose Ball Get,NA,NA,NA,-67,8
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,189,29,ballUp,turnover,1,765,Lachie,Henderson,Geelong Cats,Kick,effective,NA,NA,-67,8
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,190,29,ballUp,turnover,1,766,Gryan,Miers,Geelong Cats,Contest Target,NA,NA,NA,-27,45
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,191,29,ballUp,turnover,1,771,Isaac,Smith,Geelong Cats,Ground Kick,clanger,NA,NA,-28,41
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,192,29,ballUp,turnover,1,774,Steven,May,Melbourne,Gather from Opposition,NA,NA,NA,-17,44
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,193,30,possGain,ballUpCall,1,774,Steven,May,Melbourne,Gather from Opposition,NA,NA,NA,17,-44
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,194,30,possGain,ballUpCall,1,777,Steven,May,Melbourne,Kick,effective,NA,NA,19,-44
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,195,30,possGain,ballUpCall,1,777,Steven,May,Melbourne,Kick Into F50,NA,NA,NA,19,-44
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,196,30,possGain,ballUpCall,1,777,Ben,Brown,Melbourne,Kick Inside 50 Result,NA,NA,NA,56,-18
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,197,30,possGain,ballUpCall,1,777,Ben,Brown,Melbourne,Contest Target,NA,NA,NA,56,-18
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,198,30,possGain,ballUpCall,1,778,Mark,Blicavs,Geelong Cats,Spoil,NA,NA,NA,56,-18
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,199,30,possGain,ballUpCall,1,784,Max,Gawn,Melbourne,Ground Kick,ineffective,NA,NA,60,-11
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,200,30,possGain,ballUpCall,1,786,Kysaiah,Pickett,Melbourne,Hard Ball Get,NA,NA,NA,48,-5
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,201,30,possGain,ballUpCall,1,786,Kysaiah,Pickett,Melbourne,Handball,ineffective,NA,NA,47,-3
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,202,30,possGain,ballUpCall,1,790,NA,NA,NA,Ball Up Call,NA,NA,NA,50,2
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,203,31,ballUp,goal,1,800,James,Harmes,Melbourne,Loose Ball Get,NA,NA,NA,37,8
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,204,31,ballUp,goal,1,801,James,Harmes,Melbourne,Kick,effective,TRUE,NA,40,13
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,205,31,ballUp,goal,1,802,James,Harmes,Melbourne,Goal,NA,NA,NA,40,13
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,206,32,centreBounce,ballUpCall,1,857,NA,NA,NA,Centre Bounce,NA,NA,NA,0,0
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,207,32,centreBounce,ballUpCall,1,862,Christian,Petracca,Melbourne,Loose Ball Get,NA,NA,NA,-6,12
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,208,32,centreBounce,ballUpCall,1,863,Christian,Petracca,Melbourne,Handball,ineffective,NA,NA,-4,15
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,209,32,centreBounce,ballUpCall,1,865,Christian,Petracca,Melbourne,Loose Ball Get,NA,NA,NA,3,23
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,210,32,centreBounce,ballUpCall,1,867,Christian,Petracca,Melbourne,Handball,effective,NA,NA,5,27
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,211,32,centreBounce,ballUpCall,1,869,Angus,Brayshaw,Melbourne,Handball Received,NA,NA,NA,10,37
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,212,32,centreBounce,ballUpCall,1,869,Angus,Brayshaw,Melbourne,Handball,ineffective,NA,NA,10,40
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,213,32,centreBounce,ballUpCall,1,875,NA,NA,NA,Ball Up Call,NA,NA,NA,8,37
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,214,33,ballUp,goal,1,896,Jack,Viney,Melbourne,Free For,NA,NA,NA,7,48
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,215,33,ballUp,goal,1,906,Jack,Viney,Melbourne,Kick,effective,NA,NA,4,42
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,216,33,ballUp,goal,1,908,Ben,Brown,Melbourne,Contested Mark,NA,NA,NA,44,39
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,217,33,ballUp,goal,1,921,Ben,Brown,Melbourne,Kick,effective,NA,NA,38,42
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,218,33,ballUp,goal,1,921,Ben,Brown,Melbourne,Kick Into F50,NA,NA,NA,38,42
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,219,33,ballUp,goal,1,922,Tom,Sparrow,Melbourne,Kick Inside 50 Result,NA,NA,NA,59,0
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,220,33,ballUp,goal,1,924,Tom,Sparrow,Melbourne,Spoil,NA,NA,NA,59,0
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,221,33,ballUp,goal,1,925,Alex,Neal-Bullen,Melbourne,Loose Ball Get Crumb,NA,NA,NA,56,1
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,222,33,ballUp,goal,1,925,Alex,Neal-Bullen,Melbourne,Kick,effective,TRUE,NA,57,0
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,223,33,ballUp,goal,1,927,Alex,Neal-Bullen,Melbourne,Goal,NA,NA,NA,57,0
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,224,34,centreBounce,turnover,1,981,NA,NA,NA,Centre Bounce,NA,NA,NA,0,0
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,225,34,centreBounce,turnover,1,985,Joel,Selwood,Geelong Cats,Loose Ball Get,NA,NA,NA,-2,-2
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,226,34,centreBounce,turnover,1,988,Joel,Selwood,Geelong Cats,Handball,effective,NA,NA,-2,0
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,227,34,centreBounce,turnover,1,989,Cameron,Guthrie,Geelong Cats,Handball Received,NA,NA,NA,1,6
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,228,34,centreBounce,turnover,1,989,Cameron,Guthrie,Geelong Cats,Kick,ineffective,NA,NA,1,3
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,229,34,centreBounce,turnover,1,990,Max,Holmes,Geelong Cats,Contest Target,NA,NA,NA,29,8
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,230,34,centreBounce,turnover,1,991,Jake,Bowey,Melbourne,Spoil,NA,NA,NA,29,8
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,231,34,centreBounce,turnover,1,993,Max,Holmes,Geelong Cats,Hard Ball Get,NA,NA,NA,28,10
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,232,34,centreBounce,turnover,1,993,Max,Holmes,Geelong Cats,Handball,effective,NA,NA,28,12
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,233,34,centreBounce,turnover,1,995,Joel,Selwood,Geelong Cats,Handball Received,NA,NA,NA,27,15
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,234,34,centreBounce,turnover,1,1000,Joel,Selwood,Geelong Cats,Free For: In Possession,NA,NA,NA,28,19
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,235,34,centreBounce,turnover,1,1000,Joel,Selwood,Geelong Cats,Handball,ineffective,NA,NA,28,17
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,236,34,centreBounce,turnover,1,1005,Alex,Neal-Bullen,Melbourne,Hard Ball Get,NA,NA,NA,30,22
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,237,35,possGain,turnover,1,1005,Alex,Neal-Bullen,Melbourne,Hard Ball Get,NA,NA,NA,-30,-22
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,238,35,possGain,turnover,1,1005,Alex,Neal-Bullen,Melbourne,Handball,effective,NA,NA,-32,-23
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,239,35,possGain,turnover,1,1006,Jake,Lever,Melbourne,Handball Received,NA,NA,NA,-35,-23
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,240,35,possGain,turnover,1,1007,Jake,Lever,Melbourne,Handball,effective,NA,NA,-36,-28
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,241,35,possGain,turnover,1,1008,Charlie,Spargo,Melbourne,Handball Received,NA,NA,NA,-38,-43
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,242,35,possGain,turnover,1,1009,Charlie,Spargo,Melbourne,Handball,effective,NA,NA,-42,-43
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,243,35,possGain,turnover,1,1014,Jake,Bowey,Melbourne,Handball Received,NA,NA,NA,-50,-43
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,244,35,possGain,turnover,1,1015,Jake,Bowey,Melbourne,Kick,ineffective,NA,NA,-50,-44
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,245,35,possGain,turnover,1,1018,Tom,Atkins,Geelong Cats,Hard Ball Get,NA,NA,NA,-62,-22
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,246,36,possGain,outOfBounds,1,1018,Tom,Atkins,Geelong Cats,Hard Ball Get,NA,NA,NA,62,22
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,247,36,possGain,outOfBounds,1,1018,Tom,Atkins,Geelong Cats,Handball,ineffective,NA,NA,65,23
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,248,36,possGain,outOfBounds,1,1020,Brad,Close,Geelong Cats,Hard Ball Get,NA,NA,NA,68,24
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,249,36,possGain,outOfBounds,1,1020,Brad,Close,Geelong Cats,Handball,ineffective,NA,NA,70,25
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,250,36,possGain,outOfBounds,1,1021,NA,NA,NA,Out of Bounds,NA,NA,NA,76,29
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,251,37,throwIn,ballUpCall,1,1037,Jeremy,Cameron,Geelong Cats,Contested Knock On,NA,NA,NA,53,24
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,252,37,throwIn,ballUpCall,1,1038,Gryan,Miers,Geelong Cats,Gather,NA,NA,NA,49,20
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,253,37,throwIn,ballUpCall,1,1039,Gryan,Miers,Geelong Cats,Handball,effective,NA,NA,51,18
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,254,37,throwIn,ballUpCall,1,1040,Isaac,Smith,Geelong Cats,Handball Received,NA,NA,NA,54,14
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,255,37,throwIn,ballUpCall,1,1040,Isaac,Smith,Geelong Cats,Ground Kick,ineffective,NA,NA,53,12
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,256,37,throwIn,ballUpCall,1,1045,NA,NA,NA,Ball Up Call,NA,NA,NA,51,3
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,257,38,ballUp,ballUpCall,1,1060,Clayton,Oliver,Melbourne,Loose Ball Get,NA,NA,NA,-45,-7
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,258,38,ballUp,ballUpCall,1,1064,Clayton,Oliver,Melbourne,Kick,clanger,NA,NA,-37,-8
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,259,38,ballUp,ballUpCall,1,1066,Mark,Blicavs,Geelong Cats,Mark Fumbled,NA,NA,NA,-5,0
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,260,38,ballUp,ballUpCall,1,1066,Mark,Blicavs,Geelong Cats,Mark Dropped,NA,NA,NA,-5,0
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,261,38,ballUp,ballUpCall,1,1070,NA,NA,NA,Ball Up Call,NA,NA,NA,-6,-1
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,262,39,ballUp,turnover,1,1082,Jack,Viney,Melbourne,Hard Ball Get,NA,NA,NA,0,1
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,263,39,ballUp,turnover,1,1082,Jack,Viney,Melbourne,Handball,effective,NA,NA,-1,1
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,264,39,ballUp,turnover,1,1084,Clayton,Oliver,Melbourne,Handball Received,NA,NA,NA,-1,-1
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,265,39,ballUp,turnover,1,1088,Clayton,Oliver,Melbourne,Kick,clanger,NA,NA,5,-12
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,266,39,ballUp,turnover,1,1088,Clayton,Oliver,Melbourne,Kick Into F50,NA,NA,NA,5,-12
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,267,39,ballUp,turnover,1,1089,NA,NA,NA,Kick Inside 50 Result,NA,NA,NA,46,0
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,268,39,ballUp,turnover,1,1090,Lachie,Henderson,Geelong Cats,Mark Fumbled,NA,NA,NA,46,0
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,269,39,ballUp,turnover,1,1090,Lachie,Henderson,Geelong Cats,Mark Dropped,NA,NA,NA,46,0
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,270,39,ballUp,turnover,1,1092,Tom,McDonald,Melbourne,Hard Ball Get Crumb,NA,NA,NA,42,0
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,271,39,ballUp,turnover,1,1092,Tom,McDonald,Melbourne,Handball,ineffective,NA,NA,41,2
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,272,39,ballUp,turnover,1,1101,Sam,Menegola,Geelong Cats,Loose Ball Get,NA,NA,NA,36,6
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,273,40,possGain,turnover,1,1101,Sam,Menegola,Geelong Cats,Loose Ball Get,NA,NA,NA,-36,-6
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,274,40,possGain,turnover,1,1101,Sam,Menegola,Geelong Cats,Handball,effective,NA,NA,-32,-7
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,275,40,possGain,turnover,1,1103,Max,Holmes,Geelong Cats,Handball Received,NA,NA,NA,-21,-7
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,276,40,possGain,turnover,1,1103,Max,Holmes,Geelong Cats,Handball,effective,NA,NA,-20,-6
2021,26,Melbourne,Geelong Cats,125,42,2021-09-10,Optus Stadium,130,165,right,277,40,possGain,turnover,1,1104,Patrick,Dangerfield,Geelong Cats,Handball Received,NA,NA,NA,-12,-3
